,overall_acc,dp,eop,average_odds_difference,grp_0_acc,grp_1_acc,epoch_loss
36,0.8429882145187915,0.10349519303852465,-0.006288163833273797,0.014936534746825582,0.9268321513002364,0.802660753880266,3.052884340286255
37,0.8467119659103997,0.1067622655842687,-0.02921507236824039,0.033156189063744484,0.9294326241134752,0.8069247825345386,3.0618677139282227
38,0.8469806902376291,0.11336600607487998,-0.023919053765803333,0.03464783993848011,0.9282505910165485,0.8078912956961738,2.431265354156494
39,0.8495143767515068,0.12104734624194927,-0.00462428936310455,0.017666936731573782,0.9289598108747045,0.8113025186195918,2.8109419345855713
40,0.8509731659564667,0.12223621388125801,-0.034283366748143806,0.04155680975529369,0.9307328605200945,0.8126101540735687,2.6534688472747803
41,0.8472878037544628,0.10741565993252553,-0.05389396977103994,0.05120361978522977,0.9309692671394799,0.8070384899653192,3.341480255126953
42,0.8414526469346232,0.09206572128211983,-0.06067648970549194,0.05030874369467103,0.9297872340425531,0.7989652623798965,2.9005208015441895
43,0.8414526469346232,0.09404792002093507,-0.06716376919062922,0.056180938910402545,0.9299054373522458,0.7989084086645062,3.164134979248047
44,0.8507428308188414,0.12438344968184095,-0.023975126564316662,0.026397128157241864,0.9315602836879433,0.8118710557734948,2.376615047454834
45,0.8534300740911359,0.15071907853433542,-0.028450651359937074,0.03416549943698337,0.9321513002364066,0.8155665472738644,2.593502998352051
46,0.8512418902836961,0.13776673364114983,-0.05899087272161352,0.06259555262603796,0.9315602836879433,0.8126101540735687,2.708828926086426
47,0.8533149065223233,0.15036231138981532,-0.04780949896093678,0.06555310666190624,0.9297872340425531,0.8165330604354994,2.8025970458984375
48,0.8511651119044877,0.15390101163323788,-0.031662821674768526,0.04615706791903541,0.9294326241134752,0.8135198135198135,2.84222674369812
49,0.8496679335099236,0.16589180294421602,-0.029326073622440108,0.06549073997784552,0.9245862884160756,0.8136335209505942,2.5117766857147217
50,0.8453683442742523,0.18495709157359388,-0.01173638003167543,0.042017407743081325,0.9237588652482269,0.8076638808346125,0.6243184208869934
51,0.8629889823025836,0.20059946396220396,0.14434969285838528,0.12336301758626056,0.9335697399527186,0.8290408778213656,2.085475206375122
52,0.8666743445045875,0.18282662963514026,0.03461865919639673,0.024581056091108014,0.9373522458628841,0.8326795156063449,1.7981921434402466
53,0.8669046796422127,0.17674674976179905,0.044413089450990095,0.03628997189494017,0.9378250591016548,0.8327932230371254,1.8162344694137573
54,0.8658681715228992,0.16984366034703346,0.03637980280684405,0.03194318566733495,0.9380614657210402,0.8311444652908068,2.1330792903900146
55,0.8665975661253791,0.17575138636373716,0.019924152957439545,0.015604258786264188,0.9384160756501182,0.8320541247370515,1.917694330215454
56,0.8675956850550884,0.16967515561184474,-0.0056919612205103,0.010531959206466907,0.9387706855791962,0.8333617601910285,2.2472708225250244
57,0.8675572958654842,0.16296248582185274,0.009213104098578229,0.005364107000631654,0.9386524822695036,0.8333617601910285,1.474133014678955
58,0.8686705823640063,0.1742382509377839,-0.015513855702946833,0.010599475433248157,0.9411347517730496,0.8338165899141509,1.6433384418487549
59,0.8693999769664862,0.1805833876669372,-0.005921974128697327,0.003800934699220909,0.9412529550827423,0.8348399567911763,1.4641016721725464
60,0.8672117931590464,0.16284643972760215,0.04260617212747064,0.033140168264169254,0.9377068557919622,0.8333049064756382,2.2943525314331055
61,0.8694383661560905,0.18595068081316138,0.030504746734045574,0.03359962190913002,0.9411347517730496,0.8349536642219569,2.0505783557891846
62,0.8687089715536105,0.17687075940838265,0.03318708632006817,0.028784227293949666,0.9393617021276596,0.8347262493603957,1.9017226696014404
63,0.8687473607432147,0.18403245258460618,0.02211900249924481,0.02316092664304746,0.9404255319148936,0.8342714196372732,1.5452266931533813
64,0.870090982379362,0.18963137421881582,0.04531025422720236,0.04685855007186471,0.9411347517730496,0.835920177383592,1.5150715112686157
65,0.8686705823640063,0.1799337432445891,0.057486061904369556,0.050098756785952964,0.9387706855791962,0.8349536642219569,1.7624725103378296
66,0.8697070904833198,0.17485202913329537,0.006463248285774381,0.006460959600120816,0.9406619385342789,0.8355790550912502,1.6927882432937622
67,0.8702445391377788,0.17070517558322434,0.023769144855492308,0.021263034064797223,0.9404255319148936,0.8364887145374951,1.3196840286254883
68,0.8693999769664862,0.1704629626269481,0.03366999899297829,0.028244669651112747,0.9394799054373523,0.8356927625220308,1.8531298637390137
69,0.8705516526546124,0.18174800175319117,0.023677597429348274,0.02720961156427086,0.941725768321513,0.8363181533913241,1.7001070976257324
70,0.8703213175169873,0.20204028226861645,0.05096216344877458,0.059345618997921845,0.9425531914893617,0.8355790550912502,1.907697081565857
71,0.8693231985872778,0.1683988098622245,0.04692148892733883,0.04905912132780388,0.9408983451536643,0.8348968105065666,1.3908079862594604
72,0.8699758148105493,0.18225706427574617,0.044796444297968474,0.044772413098605676,0.9407801418439716,0.835920177383592,1.4698209762573242
73,0.8711274904986755,0.1846925000272172,0.030643212216088567,0.035270934607673526,0.9421985815602837,0.8369435442606175,1.7251237630844116
74,0.8708971553610503,0.1816419756222558,0.035216006151987056,0.036083990186115925,0.941371158392435,0.8370003979760078,1.5575999021530151
75,0.870282928327383,0.17090271200286766,0.018804985672827734,0.023588910860271123,0.9418439716312057,0.8358633236682017,1.3798696994781494
76,0.8714346040155092,0.1709191028080494,0.01424020213671695,0.020600459568079252,0.9426713947990544,0.8371709591221786,1.2268160581588745
77,0.8706284310338209,0.17637574902753939,0.03497111678705145,0.037706096143106896,0.9416075650118203,0.8364887145374951,1.5225729942321777
78,0.8699758148105493,0.1571710881518873,-0.008036719672626425,0.011662569919346721,0.9430260047281324,0.8348399567911763,1.3211805820465088
79,0.8713578256363008,0.16461283627863804,-0.0036939386449149625,0.014538303443098685,0.9442080378250591,0.8363181533913241,1.209841012954712
80,0.8693231985872778,0.15068424051298987,0.0008044730072414019,0.01401362225701025,0.9430260047281324,0.8338734436295412,1.4343924522399902
81,0.8708203769818419,0.164212521607436,0.03124971391429321,0.03968065969075275,0.9427895981087471,0.8362044459605436,1.3990224599838257
82,0.8684018580367768,0.14360000548376262,-0.010424963152161015,0.014777471093900214,0.9429078014184397,0.8325658081755642,1.2562414407730103
83,0.8717033283427387,0.15662240947658695,0.011756978202557833,0.021170914467239746,0.9433806146572103,0.837227812837569,1.5290592908859253
84,0.8707435986026335,0.15647882360388846,0.01372295917900268,0.02295093973432937,0.9429078014184397,0.8360338848143726,1.4385079145431519
85,0.8695919229145073,0.14837440711856903,0.010254456070967533,0.02036644145999833,0.9425531914893617,0.8344988344988346,1.2232002019882202
86,0.8722407769971976,0.15396480069547014,-0.008859502165096678,0.005679945620828894,0.9429078014184397,0.8382511797145944,1.3081626892089844
87,0.8681715228991516,0.13797336262307722,-0.0010459293436965167,0.013478069814067184,0.9425531914893617,0.8323952470293934,1.261987328529358
88,0.8717801067219471,0.14257186047533738,-0.026354215301236827,0.015997912718683928,0.9446808510638298,0.8367161293990563,1.2559870481491089
89,0.8713194364466966,0.13560873192424827,-0.04920903023811485,0.02570079554713319,0.9463356973995272,0.8352379327989085,1.2257046699523926
90,0.8664823985565665,0.1267295323600461,-0.0415304898702773,0.02424690798568198,0.943853427895981,0.8292682926829268,1.112068772315979
91,0.8664440093669623,0.12505698476118818,-0.04743987622787982,0.03417923155090492,0.9457446808510638,0.8283017795212917,1.2242367267608643
92,0.8716649391531345,0.13595116467456891,-0.06544267757911981,0.03410828229564323,0.9481087470449172,0.8348968105065666,1.137087106704712
93,0.8725095013244271,0.13073644915886742,-0.08857099045160344,0.06815076487874543,0.9458628841607565,0.837227812837569,1.1288260221481323
94,0.8730085607892817,0.12905013167078552,-0.10634721192313679,0.07788340062069156,0.9476359338061465,0.8371141054067883,1.2255645990371704
95,0.8725095013244271,0.13449300800105157,-0.09925915245392869,0.07453333699523035,0.9466903073286052,0.8368298368298368,1.1659190654754639
96,0.872701447272448,0.129835499217959,-0.10776734137119737,0.08165114937793524,0.9470449172576832,0.8369435442606175,1.3996483087539673
97,0.8733924526853238,0.13025595462025147,-0.09332573489696339,0.07930353006875213,0.9450354609929078,0.838933424299278,0.9596560001373291
98,0.8758493608199931,0.14704971554997504,-0.08625827359863769,0.07621323226497483,0.9453900709219858,0.8424015009380863,1.2726914882659912
99,0.8758109716303889,0.13903971252180902,-0.08912942975108262,0.07161240192981978,0.9468085106382979,0.8416624026380124,1.3515995740890503
100,0.8771545932665361,0.16326435485750485,-0.06265276976737799,0.07907408933197844,0.9408983451536643,0.846494968446188,1.4134893417358398
101,0.876578755422473,0.13653861274515144,-0.11142351670282791,0.12217461756062727,0.941725768321513,0.8452441867076014,0.311106413602829
102,0.8745441283734501,0.22315718358790493,0.18941391337782543,0.1711828156326385,0.9393617021276596,0.8433680140997214,0.9713175296783447
103,0.8755806364927636,0.2153454629323856,0.16189132405042428,0.14427931577453698,0.939952718676123,0.844618795838308,1.0602226257324219
104,0.8717801067219471,0.24856152035705742,0.20765588237986699,0.19843534005291447,0.9398345153664303,0.8390471317300585,0.9921090006828308
105,0.8724327229452187,0.23568110952646498,0.181941354718812,0.1754798229472778,0.9406619385342789,0.8396156688839616,1.2090033292770386
106,0.8734692310645322,0.23172223613323772,0.16923228328435547,0.16646526232914963,0.9418439716312057,0.8405821820455966,1.179157018661499
107,0.872701447272448,0.23186451154795729,0.17954052346818272,0.17305724918293924,0.9407801418439716,0.8399567911763034,0.7598960399627686
108,0.8725862797036354,0.23797005623679213,0.17244788662766752,0.17177329653126805,0.9418439716312057,0.8392745465916197,0.6357410550117493
109,0.8715881607739261,0.24707620696203986,0.23046377926084605,0.21247184916646067,0.9380614657210402,0.8396156688839616,0.8364931344985962
110,0.8672501823486506,0.2596620469998778,0.25406241703514504,0.24266018510889564,0.9373522458628841,0.8335323213371993,0.92503821849823
111,0.8677876310031095,0.2664199578314783,0.25157003835837155,0.24442991129054406,0.9384160756501182,0.8338165899141509,0.8202742338180542
112,0.865100387730815,0.2783084729374299,0.27383551673944684,0.2681429833475232,0.9374704491725768,0.8302916595599522,0.9576876163482666
113,0.862144420131291,0.28343242411742675,0.2604615821226186,0.25992889053674256,0.9371158392434988,0.82608448462107,0.8543379902839661
114,0.8630273714921878,0.2863029319178774,0.33071622128843847,0.3047178966063369,0.9326241134751773,0.8295525612598783,0.8802856206893921
115,0.857499328189182,0.3006364390380996,0.38380342936658335,0.34507200205066235,0.9276595744680851,0.8237534822900676,1.1220924854278564
116,0.8531229605743023,0.31888198579947413,0.40290823286003313,0.37393290031400767,0.9275413711583924,0.8173290124509637,1.0054540634155273
117,0.8597642903758301,0.2801979517340182,0.3970869609000943,0.3314600441258594,0.9235224586288416,0.8290977315367559,0.8478538393974304
118,0.8414526469346232,0.3545221485543229,0.46899288676498857,0.44737625076670967,0.9236406619385342,0.8019216555801921,1.059106707572937
119,0.8455219010326692,0.34035948483275935,0.45005401298142506,0.42002416852050206,0.9238770685579196,0.8078344419807835,0.918118953704834
120,0.8475949172712964,0.3256420538465168,0.44968667893402176,0.40551790667655374,0.9221040189125296,0.8117573483427142,0.8308594822883606
121,0.8404545280049138,0.3459882849088869,0.47208261239735244,0.44175981617276827,0.9215130023640662,0.8014668258570697,0.8460550308227539
122,0.8347729279434911,0.3701000665712653,0.49039209762617525,0.4723034705629251,0.9212765957446809,0.7931661834100858,0.7900009751319885
123,0.8457906253598987,0.31467827853401287,0.43468777750313553,0.38864399952395345,0.9209219858156028,0.8096537608732731,0.6285964250564575
124,0.8371146685093478,0.3480860660414371,0.4903257257422207,0.45315575421347026,0.9186761229314421,0.7978850417874808,0.7668009996414185
125,0.8337364198241776,0.3554696499948186,0.5058155502458048,0.46865530563108215,0.9171394799054373,0.7936210131332082,1.054856538772583
126,0.836231717148451,0.3384524055774704,0.48192853807915187,0.4400850704457444,0.9173758865248227,0.7972027972027972,0.7364669442176819
127,0.8379976198702446,0.3340236221139179,0.46729697069566895,0.4249591469610832,0.9180851063829787,0.7994769458184092,0.7183670401573181
128,0.8379208414910361,0.3295832259765835,0.47419964662693503,0.42589293070775314,0.916903073286052,0.7999317755415316,0.7504748106002808
129,0.8392644631271834,0.30084990256240907,0.45168584585244387,0.3909687319766005,0.915130023640662,0.8027744613110467,0.8041968941688538
130,0.8405696955737264,0.30300715832630726,0.44337105087290474,0.38571162103027473,0.9163120567375886,0.804138950480414,0.8540042042732239
131,0.8441398902069177,0.2755214312297862,0.4095797515402855,0.34407470727710493,0.9164302600472813,0.8093694922963216,0.6880614757537842
132,0.8437943875004799,0.288406055686803,0.41563904680819896,0.35464328545402946,0.9171394799054373,0.808516686565467,0.7506958842277527
133,0.8480555875465469,0.2422167666848518,0.3371863356311737,0.27470350077357575,0.9187943262411348,0.8140314969583262,0.8396152257919312
134,0.8444853929133556,0.2589002878572157,0.35000183094852283,0.29905511612791,0.9193853427895982,0.8084598328500767,0.7539243102073669
135,0.845675457791086,0.26399885647420673,0.3370707570056668,0.29314515759889415,0.9212765957446809,0.8093126385809313,0.6978283524513245
136,0.8483627010633805,0.2062132844955886,0.27494324059579067,0.21173260370034697,0.9187943262411348,0.8144863266814486,0.6089708805084229
137,0.8491304848554647,0.186948584483613,0.21173432021458716,0.1688472119231368,0.923049645390071,0.8135766672352038,0.7199686169624329
138,0.8533149065223233,0.19029124021339905,0.12984972489998442,0.1182569598930726,0.9309692671394799,0.8159645232815964,0.655715823173523
139,0.8545817497792622,0.18746466299657788,0.10458950134116984,0.09799064843041941,0.9325059101654847,0.8171015975894025,0.673700749874115
140,0.8536987984183654,0.17398873973861,0.0808844396839783,0.07207242774619392,0.9316784869976359,0.8161919381431576,0.6647003293037415
141,0.8539291335559906,0.15565168268852753,0.0302976206823945,0.032011274065529643,0.933806146572104,0.815509693558474,0.7682397365570068
142,0.8555798687089715,0.15960839886631273,0.012793752803639924,0.01121055450276015,0.9339243498817967,0.8178975496048667,0.748073935508728
143,0.8564244308802641,0.15788583209444654,-0.020860225389763176,0.013988446714820621,0.9359338061465721,0.8181818181818182,0.8373273611068726
144,0.8568851011555146,0.14227297525169869,-0.0691492039951297,0.06275404410754994,0.9360520094562648,0.8188072090511115,0.5510622262954712
145,0.857499328189182,0.13877661288143903,-0.06876928217663159,0.06198447355652595,0.9364066193853428,0.8195463073511854,0.6246891617774963
146,0.8570386579139314,0.14175736043924939,-0.04387295963673987,0.0384567850374887,0.9359338061465721,0.819091477628063,0.7076805233955383
147,0.8586126146877039,0.1452692668572274,-0.0783977827213388,0.08040209918248148,0.9352245862884161,0.8217636022514071,0.710825502872467
148,0.8593420092901839,0.13565621082486676,-0.10942091675592536,0.10884817317111127,0.9360520094562648,0.8224458468360908,0.7588247656822205
149,0.8599946255134554,0.13634397949395355,-0.12631141687951453,0.128515421163934,0.9358156028368795,0.8235260674285064,0.6527570486068726
150,0.8586893930669124,0.1136368676586632,-0.16187873627932947,0.16652534032755667,0.9347517730496454,0.8221047245437489,0.7602428197860718
151,0.8607624093055396,0.13185328193112314,-0.14890188862340137,0.16953267327639082,0.9326241134751773,0.8261981920518506,0.8023407459259033
152,0.8600330147030596,0.11371376130068397,-0.1859053582708523,0.20726795016158123,0.9321513002364066,0.8253453863209961,0.3478401005268097
153,0.8599946255134554,0.25533872516228506,0.1929453553413346,0.19320168813453814,0.9362884160756502,0.8232986525669452,0.7355255484580994
154,0.8426427118123536,0.33263346812905714,0.4466289949008083,0.4123507776953851,0.9217494089834516,0.8045937802035363,0.6381719708442688
155,0.8250988521632309,0.3800920868902187,0.5581074400593227,0.5211188468686203,0.9132387706855792,0.7827050997782705,0.6658204793930054
156,0.8169603439671389,0.4073189279727941,0.5703175780212939,0.5599967500663718,0.9146572104018913,0.7699698675308432,0.9137626886367798
157,0.8127759223002803,0.4111688720666406,0.6026029221938425,0.581900616114178,0.9107565011820331,0.7656489851611803,0.7415612936019897
158,0.7945026680486775,0.45273502660632914,0.6354215301236805,0.6531027711405893,0.9098108747044917,0.7390414463585195,0.6828616857528687
159,0.7788014895005566,0.49563738458393364,0.6969848855199436,0.7328073933701355,0.9061465721040189,0.7175507419409859,0.7831944823265076
160,0.7716227110445698,0.5042958223809287,0.717688335942435,0.7563762782309376,0.9034278959810875,0.7082267326169766,0.9532869458198547
161,0.7671695650504818,0.5172732675846324,0.7131510166341674,0.7697730997043019,0.9048463356973995,0.700949457047018,0.9734322428703308
162,0.7637145379861031,0.5181787134044529,0.7329527249091392,0.7836156427087053,0.902127659574468,0.6971402581158679,0.9588049054145813
163,0.7619486352643096,0.5146284004872483,0.7309672901046388,0.7802793111971658,0.9010638297872341,0.6950366706464267,0.8871784806251526
164,0.7669776191024608,0.49662796985059576,0.6987219979310282,0.740421850539672,0.9018912529550828,0.702086531354824,0.7535117268562317
165,0.7679373488425659,0.49171026459557854,0.705027326906704,0.7389170397224282,0.9008274231678487,0.7040195576780942,0.870661735534668
166,0.7528120081385082,0.5312820432176946,0.7423946975730776,0.8065929023280509,0.8997635933806146,0.6821308772528285,0.8692899942398071
167,0.776651694882721,0.4624575764430461,0.6821095731143518,0.6941177345673926,0.9005910165484634,0.7170390585024732,0.8136081099510193
168,0.7799531651886829,0.450848834035134,0.6632576693856252,0.6705173802788534,0.9011820330969267,0.7216442094490875,0.7685175538063049
169,0.771661100234174,0.46899125783401857,0.6797877015187719,0.7042377303562111,0.900709219858156,0.7095912217863437,0.7069220542907715
170,0.7743483435064685,0.4575010009882869,0.6868803383592871,0.6938905825162726,0.898581560283688,0.7145943487406902,0.6613269448280334
171,0.7894736842105263,0.4129694614904786,0.6374962236686715,0.6172733972334368,0.9002364066193853,0.7361987605890045,0.6861746311187744
172,0.8076701600829207,0.3479362101313321,0.5710247818882572,0.5095249375188817,0.9005910165484634,0.7629768605378362,0.6740731596946716
173,0.8240623440439172,0.27976541995742826,0.4785458606831269,0.3917314364706636,0.9031914893617021,0.786002615270908,0.6468868851661682
174,0.8348113171330953,0.23461447737524538,0.3068006005511155,0.24679526791354262,0.9132387706855792,0.7970890897720166,0.5628025531768799
175,0.8396867442128296,0.1939491719720054,0.15603572180568143,0.11707599809581354,0.9195035460992907,0.8012962647108989,0.5250080823898315
176,0.843448884794042,0.16548465373063193,0.01697861452125271,0.024502096436058676,0.9239952718676123,0.8047074876343169,0.5413305163383484
177,0.8426811010019578,0.12071773581892938,-0.09037333040381568,0.10628999478179671,0.9252955082742317,0.8029450224572175,0.49647340178489685
178,0.8374985604053898,0.07407613720535361,-0.20134940906136423,0.275719105032362,0.9117021276595745,0.8018079481494116,0.5626125335693359
179,0.8336212522553649,0.037324564958192336,-0.271685296567887,0.3405569974275173,0.9109929078014184,0.796406845187333,0.4854916036128998
180,0.8318169603439671,0.04099400858612068,-0.25696447044391346,0.42981516574661505,0.8901891252955083,0.8037409744726818,0.6684558987617493
181,0.8300894468117778,0.01760914804505878,-0.30104798916078473,0.4685746294617926,0.8904255319148936,0.8010688498493377,0.49713850021362305
182,0.8243310683711467,-0.005323322240810557,-0.34421832230186844,0.549150668753948,0.8806146572104019,0.7972596509181875,0.5402727723121643
183,0.8043686897769589,-0.06008133307043528,-0.38926766636456017,0.7898511667719462,0.8339243498817966,0.7901529364943999,0.5469567179679871
184,0.7943491112902606,-0.07529107287799555,-0.372279897100693,0.9434854851555847,0.7965721040189125,0.7932798908408665,0.6378867626190186
185,0.7822181273753311,-0.12189426499234488,-0.4366034073952011,1.0676329497496178,0.7795508274231678,0.7835010517937347,0.6129294037818909
186,0.7657491650351261,-0.16803016795232673,-0.5215662849138997,1.1689250272353593,0.7689125295508275,0.7642276422764228,0.6076464653015137
187,0.7473223540251065,-0.21908968330867654,-0.5831685479662739,1.3357095612131864,0.740307328605201,0.7506964580135311,0.6723485589027405
188,0.769050635341088,-0.16282557320440041,-0.487316104107733,1.1837093643862202,0.7609929078014185,0.7729262607311388,0.6789090633392334
189,0.7392990133978272,-0.24075947692968974,-0.5949003506266421,1.4176147546986715,0.7231678486997636,0.7470578202285519,0.738804042339325
190,0.7094322238857538,-0.29839089872821056,-0.6254646031876814,1.6990893319784313,0.6613475177304965,0.7325601228040253,0.7771309614181519
191,0.6947291642673423,-0.3165103794320193,-0.6490746843902483,1.7776581939523768,0.6440898345153664,0.7190857922565239,0.7414973378181458
192,0.5837460171215786,-0.4976680097852906,-0.7593057958675492,2.6409990570615105,0.4488179669030733,0.6486440388879413,1.0323779582977295
193,0.5962608929325502,-0.47974915011759844,-0.7309558466763706,2.501452743218624,0.47588652482269506,0.6541588492808005,0.9839561581611633
194,0.6449383853506853,-0.41003185824151056,-0.6855071269671253,2.1346508152298296,0.5598108747044918,0.6858832224685883,0.8990813493728638
195,0.686168374985604,-0.3256356225219743,-0.6322173702086367,1.6673183699065302,0.6581560283687943,0.6996418215930411,0.9153103232383728
196,0.791086030173903,-0.07336943745869538,-0.4139213882251701,0.5769742202447978,0.8735224586288416,0.7514355563136051,0.6493085026741028
197,0.814388268263657,-0.01808936033118702,-0.32506316772403937,0.4744485411917644,0.8867612293144208,0.7795781454318039,0.5652841329574585
198,0.8119697493185919,-0.035876710500478026,-0.37136671152490547,0.5531558686477529,0.8794326241134752,0.7795212917164137,0.5557052493095398
199,0.8021421167799148,-0.07043534220493222,-0.45260017577105827,0.6332427013814508,0.875177304964539,0.7670134743305475,0.5788788199424744
200,0.8008752735229759,-0.07075979143960463,-0.45809416568253186,0.6240479067681013,0.8774231678486998,0.7640570811302518,0.6433870196342468
201,0.7938116626358017,-0.093946188159992,-0.48505946005328066,0.7536001025331173,0.8544917257683216,0.7646256182841549,0.5616132020950317
202,0.7958079004952205,-0.08937980660865974,-0.5023836661082274,0.6729359488432982,0.8742316784869977,0.7580874410142703,0.6608090400695801
203,0.7844447003723751,-0.1216935229908764,-0.5238904451951334,0.8532695018904544,0.8385342789598109,0.7584285633066121,0.4991629123687744
204,0.8130830358171139,-0.03859595112838496,-0.3982450358408174,0.5906685708531305,0.8778959810874705,0.7819091477628063,0.5137360692024231
205,0.8194556412914124,-0.017879928985274074,-0.376797762580905,0.47545327419369604,0.8988179669030733,0.781283756893513,0.5028108358383179
206,0.8070559330492534,-0.0598816192744579,-0.45497697582232477,0.5543866093579779,0.8930260047281324,0.7657058388765706,0.5128480792045593
207,0.7934661599293639,-0.09623952994477124,-0.5212115386375912,0.6782182353318136,0.8757683215130023,0.753880266075388,0.5853017568588257
208,0.7837153057698952,-0.1199838793507709,-0.5239648274788754,0.8036387813206631,0.8477541371158392,0.752913752913753,0.5455725193023682
209,0.7768436408307421,-0.1303859520517538,-0.5461502018620747,0.790471972755486,0.851418439716312,0.7409744726817897,0.6083762645721436
210,0.7759606894698453,-0.12077233151441766,-0.509715470599544,0.7365677038990048,0.8543735224586289,0.7382454943430553,0.4794265329837799
211,0.7647510461054167,-0.14652688313819606,-0.5217596788516291,0.8370678961485998,0.8322695035460993,0.7322758542270738,0.5964738726615906
212,0.7698184191331721,-0.10848817906420398,-0.42739259198227647,0.6827446833832267,0.8460992907801419,0.7331286599579282,0.6588204503059387
213,0.7456332296825214,-0.18622043354788553,-0.5460460666648357,0.9987286351194236,0.7971631205673759,0.7208482574336232,0.6906135082244873
